ds,yhat,yhat_lower,yhat_upper,category
2017-12-19,64.31215328422454,30.143689405114237,96.27195935181408,Cleats
2017-12-20,66.03578191603661,35.00346838234475,97.11989323007307,Cleats
2017-12-21,64.61842774958775,33.61213615536493,95.39544134369771,Cleats
2017-12-22,65.3165153414744,35.97644087695897,96.17133537674346,Cleats
2017-12-23,63.844025497230135,33.04217077387095,96.45116168324714,Cleats
2017-12-24,63.34897794491336,34.85137231345751,93.64897663829252,Cleats
2017-12-25,64.16748247736165,33.59917497475456,95.89989815802191,Cleats
2017-12-26,60.800194371192504,29.210046235057746,93.30536431129015,Cleats
2017-12-27,62.84085349778342,28.86240109979805,95.9172923677878,Cleats
2017-12-28,61.80585872657675,29.098249819645872,94.22051321996632,Cleats
2017-12-29,62.94417017119848,32.00711715168177,96.05510550367143,Cleats
2017-12-30,61.96091063134524,27.502834850320713,96.51637696582002,Cleats
2017-12-31,61.99403783535546,29.701232879203204,94.80466670673215,Cleats
2015-01-01,61.718916472617465,29.617774431364314,91.7541255690094,Women's Apparel
2015-01-02,63.971182271795826,35.08589043217573,97.07085066219865,Women's Apparel
2015-01-03,58.5273849081219,28.104103174314663,88.57827388368902,Women's Apparel
2015-01-04,62.29516755687153,31.520681538919366,91.67661352084427,Women's Apparel
2015-01-05,60.13151132636349,28.9443445128773,90.46290249057712,Women's Apparel
2015-01-06,62.71234847683476,31.417435661987575,93.152265022559,Women's Apparel
2015-01-07,64.44970377134791,36.0754375723985,94.73784708152755,Women's Apparel
2015-01-08,63.964616788718736,34.66938304117614,92.01944063640792,Women's Apparel
2015-01-09,65.88526290808478,38.892303018832315,97.45545583046733,Women's Apparel
2015-01-10,60.08037070724147,29.57325917325326,91.92446296684193,Women's Apparel
2015-01-11,63.46443058748032,32.1940652814299,93.38373007261659,Women's Apparel
2015-01-12,60.901802052763855,31.75294562315555,91.79582454489174,Women's Apparel
2015-01-13,63.07616615570883,34.12245134555999,92.5595643998335,Women's Apparel
2015-01-14,64.4074971023493,35.19845386067439,92.656579816088,Women's Apparel
2015-01-15,63.52480982010923,34.54908687286883,95.07397222448036,Women's Apparel
2015-01-16,65.06410528879898,34.1104626771541,94.65435305996606,Women's Apparel
2015-01-17,58.90161548140838,29.72909185018995,88.51738244504836,Women's Apparel
2015-01-18,61.95884674847006,32.439238471847496,93.44172588164564,Women's Apparel
2015-01-19,59.106532910424406,29.04742492190004,88.06872002234032,Women's Apparel
2015-01-20,61.03394813255536,30.55781775976865,92.29552624216788,Women's Apparel
2015-01-21,62.16575677483688,31.008482558519418,92.56165294676856,Women's Apparel
2015-01-22,61.13465978521862,29.739740290404228,91.05056999878913,Women's Apparel
2015-01-23,62.57926169790632,29.925568846705854,91.29260330436294,Women's Apparel
2015-01-24,56.37726179292687,26.310186365795634,84.04557372861696,Women's Apparel
2015-01-25,59.45046936885592,32.03115410873494,89.33434956436997,Women's Apparel
2015-01-26,56.66875489784114,28.5416749847024,87.69944472336783,Women's Apparel
2015-01-27,58.71938702136324,29.873718118423746,86.28422360777607,Women's Apparel
2015-01-28,60.023931850583004,30.19129890639807,88.95957677552194,Women's Apparel
2015-01-29,59.210972820592325,28.97691319084904,90.70017723807253,Women's Apparel
2015-01-30,60.91407328976433,29.441035776844895,91.93990216551336,Women's Apparel
2015-01-31,55.00508306776813,24.205242400171375,85.64246417089716,Women's Apparel
2015-02-01,58.39928601178685,27.719379792798765,88.15132511588094,Women's Apparel
2015-02-02,55.959497281544365,25.96093767829938,88.05340166313451,Women's Apparel
2015-02-03,58.365556741896356,29.483205530778925,90.33285969541768,Women's Apparel
2015-02-04,60.0313913331425,30.045888764338347,90.20562586353905,Women's Apparel
2015-02-05,59.57790084104514,29.37104998789233,87.07938246124874,Women's Apparel
2015-02-06,61.63108550823704,32.42418441354908,91.98832881306497,Women's Apparel
2015-02-07,56.05551292989185,25.746920759347876,86.97969796888785,Women's Apparel
2015-02-08,59.75961781903514,28.443287592726413,90.20864380904025,Women's Apparel
2015-02-09,57.59993991652005,29.296393834140897,87.99756786579565,Women's Apparel
2015-02-10,60.25074354135501,32.523758818173114,90.13159726688976,Women's Apparel
2015-02-11,62.12118896684707,34.391327155519456,93.31986718298081,Women's Apparel
2015-02-12,61.828307924009515,32.7237749744299,92.79697698110702,Women's Apparel
2015-02-13,63.99519994020194,35.377843508026025,94.56954397324343,Women's Apparel
2015-02-14,58.48454580199904,26.1539530271171,88.08187746507633,Women's Apparel
2015-02-15,62.203931079208004,32.59519953862425,93.43660564357411,Women's Apparel
2015-02-16,60.01008487876668,29.308421129628066,87.97019197889996,Women's Apparel
2015-02-17,62.578477745881806,31.61452420233097,91.09807524169106,Women's Apparel
2015-02-18,64.32044982667281,33.84245913159967,93.78245168903875,Women's Apparel
2015-02-19,63.856122996407784,36.90828103422436,94.76408991791625,Women's Apparel
2015-02-20,65.8125154948651,33.86718482745595,96.23453114884919,Women's Apparel
2015-02-21,60.05695756613936,28.76282078503733,90.16972920791991,Women's Apparel
2015-02-22,63.50230356617741,32.860466119170056,91.66003828316322,Women's Apparel
2015-02-23,61.01104847911318,31.99729243332377,90.37393653183732,Women's Apparel
2015-02-24,63.264795709927554,31.969004362179607,93.09145582764472,Women's Apparel
2015-02-25,64.6812503195713,34.869516145167665,95.65342900041053,Women's Apparel
2015-02-26,63.88699448735765,33.975487278771844,91.9230608976154,Women's Apparel
2015-02-27,65.5154667769236,34.92295757033593,94.6056967202477,Women's Apparel
2015-02-28,59.44024662408079,30.218796912223766,89.47056713776254,Women's Apparel
2015-03-01,62.58014224989634,33.56103894508197,91.97251332044762,Women's Apparel
2015-03-02,59.80319244294539,32.93290472500433,87.29359305486213,Women's Apparel
2015-03-03,61.79603129083926,30.46244266255517,90.17158909860474,Women's Apparel
2015-03-04,62.98079190925029,32.562229963490026,93.28961908279918,Women's Apparel
2015-03-05,61.98780746998229,30.34175689298089,91.3648159011712,Women's Apparel
2015-03-06,63.45353223484276,34.597862265417746,93.00000095874783,Women's Apparel
2015-03-07,57.25378472678133,26.68985676730344,89.43679294307647,Women's Apparel
2015-03-08,60.30881165724835,28.97330756078015,90.27584124962738,Women's Apparel
2015-03-09,57.48728281282352,29.451015727365828,86.81469765486109,Women's Apparel
2015-03-10,59.47566571191279,29.56581907932942,90.44194336547292,Women's Apparel
2015-03-11,60.69515519527962,31.87673940438144,90.71763973571767,Women's Apparel
2015-03-12,59.774415153014864,32.243530470143206,91.15337224415167,Women's Apparel
2015-03-13,61.347553696756634,28.60152444770259,90.91130828271635,Women's Apparel
2015-03-14,55.28743229216497,26.863997080103374,86.41780756596089,Women's Apparel
2015-03-15,58.5108055607838,28.042148068649567,87.75938590598366,Women's Apparel
2015-03-16,55.88240016827657,26.358705854491575,84.7723986020389,Women's Apparel
2015-03-17,58.084379387930625,26.32918902125889,85.70970136012316,Women's Apparel
2015-03-18,59.5333665073136,27.486890862140452,88.69369863902139,Women's Apparel
2015-03-19,58.85328219387529,30.022031800133547,88.29254106240033,Women's Apparel
2015-03-20,60.67341511854789,30.099757023897297,91.24473538989247,Women's Apparel
2015-03-21,54.861824445183586,23.58282147378269,84.1383386992968,Women's Apparel
2015-03-22,58.330569127233396,26.775885797772144,88.21791542572653,Women's Apparel
2015-03-23,55.939870833574524,24.721525074185266,88.95032791674744,Women's Apparel
2015-03-24,58.36765569437522,29.249672544127115,88.26069903985707,Women's Apparel
2015-03-25,60.02664685494507,30.70368067656023,92.17783590179384,Women's Apparel
2015-03-26,59.53726200266756,28.204395772261353,89.05980647021084,Women's Apparel
2015-03-27,61.52573445391776,31.57941224200985,92.2923928072632,Women's Apparel
2015-03-28,55.857555931617995,25.907894482557698,87.0325974231824,Women's Apparel
2015-03-29,59.44273573062175,30.189054259083264,89.33308252753235,Women's Apparel
2015-03-30,57.13998306856748,25.0812042137079,87.56857355306396,Women's Apparel
2015-03-31,59.62625799381194,30.184130053049948,88.98412650130011,Women's Apparel
2015-04-01,61.31386320502275,31.27925513094268,92.70923638914218,Women's Apparel
2015-04-02,60.82333147799158,28.92314437390237,90.27109641812443,Women's Apparel
2015-04-03,62.78152795513493,31.680525683452082,92.07239926196002,Women's Apparel
2015-04-04,57.055066211300904,27.20596489995878,87.50519922262887,Women's Apparel
2015-04-05,60.555533662695424,30.34983574299822,90.98933772314841,Women's Apparel
2015-04-06,58.14363404764734,30.292636550105183,89.53959821756666,Women's Apparel
2015-04-07,60.4986933194686,31.720286332380883,89.88157308213835,Women's Apparel
2015-04-08,62.035387643131145,31.60587981402592,91.92026170716845,Women's Apparel
2015-04-09,61.37752239329855,32.55351333143152,92.52506185351868,Women's Apparel
2015-04-10,63.1551359094487,32.59274418102545,94.73172076320428,Women's Apparel
2015-04-11,57.238174286552116,25.891754693201637,86.86252770518819,Women's Apparel
2015-04-12,60.541660403961345,31.277910664235474,89.8678891515509,Women's Apparel
2015-04-13,57.929780369368814,27.962042697193294,87.58899922496356,Women's Apparel
2015-04-14,60.08533445536935,27.948383866172474,88.41330058166136,Women's Apparel
2015-04-15,61.426726534884445,31.662553313506727,90.68067375103408,Women's Apparel
2015-04-16,60.580748288588545,30.36112369488031,90.71990561601099,Women's Apparel
2015-04-17,62.180578925904626,34.347183024441186,90.92382317203291,Women's Apparel
2015-04-18,56.09910071729065,24.243694310704374,84.87805255128588,Women's Apparel
2015-04-19,59.254027179152914,29.34578142265035,89.63453108550073,Women's Apparel
2015-04-20,56.51195280102465,26.730973992833782,85.55994996625112,Women's Apparel
2015-04-21,58.55777170315289,28.408751112450098,91.38677873175867,Women's Apparel
2015-04-22,59.811639497418824,29.615814032428343,88.31794842926072,Women's Apparel
2015-04-23,58.90173485251473,29.240651452962485,90.02226359244584,Women's Apparel
2015-04-24,60.46224169657842,32.467757541209316,90.62362286655396,Women's Apparel
2015-04-25,54.36665251338952,25.011546897067344,85.11486032779742,Women's Apparel
2015-04-26,57.5328896973786,28.512003217793062,88.95007551515084,Women's Apparel
2015-04-27,54.827353947101756,22.444970629838874,85.65788316235079,Women's Apparel
2015-04-28,56.93434713725951,28.695922827138986,86.18407121804249,Women's Apparel
2015-04-29,58.273043953450674,28.965747330823064,87.08067684300869,Women's Apparel
2015-04-30,57.47026875366613,29.66682193457691,88.57518694255029,Women's Apparel
2015-05-01,59.158498501479976,29.236607929583528,88.81324558113332,Women's Apparel
2015-05-02,53.209192077080644,23.550881347126914,82.78192026621906,Women's Apparel
2015-05-03,56.537942716326434,27.477522080534037,86.75749712206922,Women's Apparel
2015-05-04,54.00856226828746,23.235935638209657,83.95970849457737,Women's Apparel
2015-05-05,56.302544344089036,28.085258070768834,86.99904482121774,Women's Apparel
2015-05-06,57.83608019053515,26.34011644904559,86.28323804705035,Women's Apparel
2015-05-07,57.232883217167654,28.11913008089809,87.93410020336499,Women's Apparel
2015-05-08,59.12224239980652,29.154268330750327,89.42196447429338,Women's Apparel
2015-05-09,53.37240416299703,23.041177410528153,82.37491182395215,Women's Apparel
2015-05-10,56.89399765351704,24.980038674145295,88.58804332730794,Women's Apparel
2015-05-11,54.54951651894292,25.72144805448187,84.12964718281577,Women's Apparel
2015-05-12,57.017492802626045,25.662490124061875,85.79515767855574,Women's Apparel
2015-05-13,58.7113463843305,30.27474876812908,88.59871573245182,Women's Apparel
2015-05-14,58.252259637980025,28.759692666913267,88.98771510978061,Women's Apparel
2015-05-15,60.26727759433196,29.8855638463716,88.7250785586842,Women's Apparel
2015-05-16,54.62273223573351,23.57623451728879,83.56120829898344,Women's Apparel
2015-05-17,58.22948595070215,28.966460164013736,87.88446625071211,Women's Apparel
2015-05-18,55.94710110985931,25.092113089075475,85.81817014995616,Women's Apparel
2015-05-19,58.45338113294259,27.868430254455774,88.91257032473824,Women's Apparel
2015-05-20,60.16145524304405,27.87969764180729,90.8013213960926,Women's Apparel
2015-05-21,59.69266130395543,27.956575178787322,92.03684271505462,Women's Apparel
2015-05-22,61.67464557625538,32.312367490206796,91.12215185167541,Women's Apparel
2015-05-23,55.974777790822685,26.208518558673912,87.80157266512417,Women's Apparel
2015-05-24,59.505376526182175,30.252524350380032,86.63125089521311,Women's Apparel
2015-05-25,57.1278520028679,27.967404054622467,87.85196292702229,Women's Apparel
2015-05-26,59.52221201809955,29.74922022289412,89.62287223524746,Women's Apparel
2015-05-27,61.1041037709249,30.07653093556462,90.4915050784235,Women's Apparel
2015-05-28,60.49764672456559,33.14487744714539,89.54769235618505,Women's Apparel
2015-05-29,62.33347627756836,32.44631067051624,91.38582918065305,Women's Apparel
2015-05-30,56.4820977498931,27.243197048196112,86.01579672439786,Women's Apparel
2015-05-31,59.859046925511926,29.775424065667615,88.4035421705103,Women's Apparel
2015-06-01,57.32896564465392,28.41222638420366,85.14721030786153,Women's Apparel
2015-06-02,59.57503964119456,28.971204138402985,87.74418281393906,Women's Apparel
2015-06-03,61.015972907593174,30.116717596774468,90.21869641186528,Women's Apparel
2015-06-04,60.278755288364216,30.829556897217902,90.4934850528909,Women's Apparel
2015-06-05,61.99664461287752,32.106635657323494,92.03070113738153,Women's Apparel
2015-06-06,56.04246435648295,26.556510655196796,87.9243414153273,Women's Apparel
2015-06-07,59.33371446052446,29.631370916062192,91.28812088626373,Women's Apparel
2015-06-08,56.73660506009379,27.033977421967293,86.46987744627897,Women's Apparel
2015-06-09,58.9354614024957,27.508594587938493,91.45298593058706,Women's Apparel
2015-06-10,60.34967512573416,32.44614439362187,90.41620111640155,Women's Apparel
2015-06-11,59.606459256924175,29.46924294325458,89.43754226311997,Women's Apparel
2015-06-12,61.33866498748169,31.931004430849146,89.46038306264963,Women's Apparel
2015-06-13,55.41857966473417,25.794134569843454,86.61828678871436,Women's Apparel
2015-06-14,58.762566878059104,27.037645870803207,88.19073531552677,Women's Apparel
2015-06-15,56.23529459316092,25.87126729626768,86.14507078771814,Women's Apparel
2015-06-16,58.51918062306698,28.034712347361236,89.44858121127646,Women's Apparel
2015-06-17,60.03139332075643,31.86275548283294,90.63892903457837,Women's Apparel
2015-06-18,59.39666366772188,31.718608999839642,89.22990639487385,Women's Apparel
2015-06-19,61.24532907787742,30.21361424733562,89.8446628066417,Women's Apparel
2015-06-20,55.44670846953415,25.047729008718374,84.83423547881047,Women's Apparel
2015-06-21,58.914304382181136,27.65095890366445,87.9919733439603,Women's Apparel
2015-06-22,56.50993965805645,26.771628979623365,89.26434829340567,Women's Apparel
2015-06-23,58.91327441993954,28.38895793614999,90.82692804790432,Women's Apparel
2015-06-24,60.53887570163107,31.686826616559628,91.87020268442575,Women's Apparel
2015-06-25,60.00909408760318,30.443284813687242,90.49525374177247,Women's Apparel
2015-06-26,61.952165963473966,31.503815706615548,91.1226645227012,Women's Apparel
2015-06-27,56.235639357647614,27.477081773245704,86.33172824628481,Women's Apparel
2015-06-28,59.77161777065625,29.026480544706505,87.18670833243802,Women's Apparel
2015-06-29,57.42092836301327,26.98299544578882,86.93061368359933,Women's Apparel
2015-06-30,59.862659349062945,30.006499291668533,89.67017863763463,Women's Apparel
2015-07-01,61.511238362558,33.72776986664931,91.53053411009627,Women's Apparel
2015-07-02,60.98930587192267,29.884275876017263,89.6116357766268,Women's Apparel
2015-07-03,62.925802292972904,32.16998534383647,91.17517476829714,Women's Apparel
2015-07-04,57.18936715168774,29.681936609121813,85.9088909514265,Women's Apparel
2015-07-05,60.693545386278245,31.138461763591128,91.21644858456939,Women's Apparel
2015-07-06,58.30090815722855,29.11029750909331,86.05810749809669,Women's Apparel
2015-07-07,60.69253429119238,31.455796969471077,89.77030060194305,Women's Apparel
2015-07-08,62.28502565174207,29.504738919253253,92.45793041901412,Women's Apparel
2015-07-09,61.70331225179761,30.47319567826987,90.09996474686528,Women's Apparel
2015-07-10,63.57866765518468,34.236307352592895,92.01158254333124,Women's Apparel
2015-07-11,57.78203503291216,30.063112947516437,90.06733837106393,Women's Apparel
2015-07-12,61.22916103370847,30.14139832717784,90.664347470884,Women's Apparel
2015-07-13,58.78464690879599,29.48399024357604,89.55126302541221,Women's Apparel
2015-07-14,61.13095863192964,31.99279204090509,91.51091013461195,Women's Apparel
2015-07-15,62.686603206012144,32.219386968788584,91.20753304542933,Women's Apparel
2015-07-16,62.07766470889601,32.122897130900355,94.22499097756041,Women's Apparel
2015-07-17,63.9361861357437,32.04725574542942,94.50928569875785,Women's Apparel
2015-07-18,58.13346665740462,28.003036247295118,87.68822981869096,Women's Apparel
2015-07-19,61.58517880523157,30.275662063582544,90.81524566663245,Women's Apparel
2015-07-20,59.155415641847945,30.12324214762245,86.3440443236827,Women's Apparel
2015-07-21,61.526116327125585,31.353711995928187,91.34225302223996,Women's Apparel
2015-07-22,63.11404517765317,32.28406794469122,91.13871010913596,Women's Apparel
2015-07-23,62.543581308379224,32.576818259555544,91.55561948076209,Women's Apparel
2015-07-24,64.44474010267632,34.7384434873278,98.40404738157079,Women's Apparel
2015-07-25,58.68652697574144,27.851418750412435,90.21733608776067,Women's Apparel
2015-07-26,62.1821200809228,31.26075299417756,91.89041197992441,Women's Apparel
2015-07-27,59.79299028639586,29.001849582780864,91.3259217912976,Women's Apparel
2015-07-28,62.198404872824256,31.09554338196159,90.07349355851366,Women's Apparel
2015-07-29,63.81248791917345,35.206677902791,91.60412359864023,Women's Apparel
2015-07-30,63.25709221575886,35.31038238512999,91.96920238834956,Women's Apparel
2015-07-31,65.15990164860716,34.39241067894103,96.3456134999105,Women's Apparel
2015-08-01,59.387862224480635,30.687288066642555,91.17952360855072,Women's Apparel
2015-08-02,62.8524361635031,31.463065738991844,92.93041662720952,Women's Apparel
2015-08-03,60.41378529896688,30.03378532683258,88.60594783311922,Women's Apparel
2015-08-04,62.750328340813624,32.93830509585558,92.57929942026078,Women's Apparel
2015-08-05,64.27584332391298,34.4916647637729,94.319297615758,Women's Apparel
2015-08-06,63.61236873131378,33.390048392301104,94.34023101402197,Women's Apparel
2015-08-07,65.38832122319783,35.27890471141944,94.31678537210064,Women's Apparel
2015-08-08,59.47192749605774,31.362181428236912,88.59667970369148,Women's Apparel
2015-08-09,62.776464443149294,31.29825552444442,91.67350941961543,Women's Apparel
2015-08-10,60.164413998992785,31.604754053902155,89.40427713551469,Women's Apparel
2015-08-11,62.31697776796071,31.401922228552262,93.54581463872856,Women's Apparel
2015-08-12,63.65112368863522,32.66395638713833,91.7747477576878,Women's Apparel
2015-08-13,62.792419521468936,30.96649466665481,91.49797851901675,Women's Apparel
2015-08-14,64.37307271995888,36.48607403910256,93.68725946950417,Women's Apparel
2015-08-15,58.265273380868166,29.386855960554236,87.29788494738457,Women's Apparel
2015-08-16,61.38635036209563,28.908510218488395,91.2095613552435,Women's Apparel
2015-08-17,58.602821786994085,28.878206422299986,88.48507312322587,Women's Apparel
2015-08-18,60.59981501360312,29.08743344699384,89.96460402460639,Women's Apparel
2015-08-19,61.79801708778726,33.34233723846159,92.81449499558921,Women's Apparel
2015-08-20,60.82641572776152,29.299822368203817,90.94488859387066,Women's Apparel
2015-08-21,62.32025282858708,32.30849547268694,90.66392746848311,Women's Apparel
2015-08-22,56.1542922118418,28.366103928255107,86.62909012834344,Women's Apparel
2015-08-23,59.24790002365566,26.77908014842284,89.23645567964118,Women's Apparel
2015-08-24,56.469048311844496,25.745168966244393,84.52219151535357,Women's Apparel
2015-08-25,58.50369083405581,28.542737697730413,88.96067777928978,Women's Apparel
2015-08-26,59.77268699663175,30.268369632719615,89.84613563231588,Women's Apparel
2015-08-27,58.90453195617738,28.10123506617776,85.32601337351545,Women's Apparel
2015-08-28,60.53331519580407,30.344094182307515,87.79866466856045,Women's Apparel
2015-08-29,54.53200920512441,25.730480388773717,82.88288244127911,Women's Apparel
2015-08-30,57.81758615123012,25.70480269685299,85.0758596041504,Women's Apparel
2015-08-31,55.25507215106366,24.592999107212666,82.48790575194575,Women's Apparel
2015-09-01,57.5269868955685,26.90844912201749,86.02936826822778,Women's Apparel
2015-09-02,59.05034287962563,28.299935511244232,89.017177250273,Women's Apparel
2015-09-03,58.44946032285152,26.83827138143909,88.41312752035832,Women's Apparel
2015-09-04,60.35401789989538,32.09229903453815,89.0413481795206,Women's Apparel
2015-09-05,54.63243852946707,26.858512496446064,84.55901051921535,Women's Apparel
2015-09-06,58.197105606926804,27.450806294526945,87.43066364725107,Women's Apparel
2015-09-07,55.9085167364979,25.839785605015145,85.19913790950564,Women's Apparel
2015-09-08,58.444820175627214,30.10028909717676,88.05514747047127,Women's Apparel
2015-09-09,60.2189057944983,29.187670659062327,87.80598190279763,Women's Apparel
2015-09-10,59.8513043384818,31.246566919747966,87.96129379872312,Women's Apparel
2015-09-11,61.968313031188856,31.30260343644397,93.27676779087325,Women's Apparel
2015-09-12,56.4354449584442,25.939121363923128,85.41628291077949,Women's Apparel
2015-09-13,60.16269613167105,29.627140792677157,91.23561659638834,Women's Apparel
2015-09-14,58.00873615997264,28.05905722899178,88.94915488505445,Women's Apparel
2015-09-15,60.65046700780659,30.988020409746586,89.29986077053812,Women's Apparel
2015-09-16,62.50012130904223,31.569742838995047,92.06714563348439,Women's Apparel
2015-09-17,62.17815413345924,34.362137916420075,92.56344923797289,Women's Apparel
2015-09-18,64.31134669781085,33.2574979327776,92.94470457438048,Women's Apparel
2015-09-19,58.76622039340435,29.211020927328104,88.70452650667892,Women's Apparel
2015-09-20,62.45425626140441,32.24980348451219,91.47778535518832,Women's Apparel
2015-09-21,60.236027429901085,30.38780675439276,89.3725108608446,Women's Apparel
2015-09-22,62.79069084860283,35.5042810311906,94.66048644871287,Women's Apparel
2015-09-23,64.53301187874041,34.861989704376555,93.12264671183341,Women's Apparel
2015-09-24,64.08617785690727,34.702883118323896,91.21434128848229,Women's Apparel
2015-09-25,66.07982150710744,35.592457126350915,96.6815562077946,Women's Apparel
2015-09-26,60.38335489678782,31.163961469014094,89.97767885543047,Women's Apparel
2015-09-27,63.911111413529525,35.460849305762025,92.93440475617358,Women's Apparel
2015-09-28,61.52640548610808,32.48392534505269,91.31375893005738,Women's Apparel
2015-09-29,63.910958425296066,35.41877041837704,95.4269047318294,Women's Apparel
2015-09-30,65.48186574793469,36.91690534973971,94.07174549343178,Women's Apparel
2015-10-01,64.86436362395679,34.49028049518891,95.35522894747672,Women's Apparel
2015-10-02,66.689816511802,37.164230640533276,96.89234332575265,Women's Apparel
2015-10-03,60.82902750781395,30.910795314672907,90.47078430546688,Women's Apparel
2015-10-04,64.19736932969955,32.89235454938106,94.2492236092113,Women's Apparel
2015-10-05,61.65884570527354,30.7797332742845,92.38937739334838,Women's Apparel
2015-10-06,63.89553119272329,36.38547334475366,93.79422091257703,Women's Apparel
2015-10-07,65.32456406341292,36.594591273149256,94.47331176166809,Women's Apparel
2015-10-08,64.57094879422635,33.428130635365434,93.32175213731867,Women's Apparel
2015-10-09,66.26558881658875,31.420190431730948,96.58995191615824,Women's Apparel
2015-10-10,60.27864934932543,28.81754826505721,91.05705096096473,Women's Apparel
2015-10-11,63.52474630792206,31.008856789776345,93.96072382499581,Women's Apparel
2015-10-12,60.867068966562584,29.70689427534192,90.1401377048976,Women's Apparel
2015-10-13,62.98688220095986,32.651873030764776,94.06203875802079,Women's Apparel
2015-10-14,64.30058070986932,34.80838393140714,93.63919943522127,Women's Apparel
2015-10-15,63.43254956400087,33.999533507983024,92.0633010625928,Women's Apparel
2015-10-16,65.01324963546001,34.02955598472479,93.4074428161864,Women's Apparel
2015-10-17,58.91262580890302,28.689631140759836,89.27936777562998,Women's Apparel
2015-10-18,62.04533225342583,31.645545576030383,91.67175416985918,Women's Apparel
2015-10-19,59.274881122412275,29.437525489185916,90.37859829430471,Women's Apparel
2015-10-20,61.28315922992654,32.44821084731725,90.34479231497706,Women's Apparel
2015-10-21,62.487484592148576,34.76387267627282,93.71178165318832,Women's Apparel
2015-10-22,61.51345676445472,29.813770378028543,91.94984778844335,Women's Apparel
2015-10-23,62.99301963578557,33.29562114887765,93.31380964268689,Women's Apparel
2015-10-24,56.79783507894628,27.426698315497443,84.22650528322062,Women's Apparel
2015-10-25,59.84446264986817,28.372833190953042,90.02887879578148,Women's Apparel
2015-10-26,56.998452870825126,26.842712058008072,86.35124359081662,Women's Apparel
2015-10-27,58.943800455946395,27.807669436666668,88.72306932333571,Women's Apparel
2015-10-28,60.09993106905011,27.884329422321482,90.07756949307851,Women's Apparel
2015-10-29,59.09447778730401,28.360057211593755,87.77717193220008,Women's Apparel
2015-10-30,60.561268233487496,30.333128385439377,89.56648326513343,Women's Apparel
2015-10-31,54.37362320493398,23.040613746045608,83.19974779500663,Women's Apparel
2015-11-01,57.449464458659186,29.16676438337967,85.8431281895091,Women's Apparel
2015-11-02,54.65534161659126,22.667377630674437,82.62287555621626,Women's Apparel
2015-11-03,56.675826865495125,27.634942555208802,84.61425277075564,Women's Apparel
2015-11-04,57.93045317342504,28.8134093112519,87.61827835948621,Women's Apparel
2015-11-05,57.0464540766288,26.44179302925385,86.38660788276572,Women's Apparel
2015-11-06,58.65672756611389,29.00182139798356,87.92404609737673,Women's Apparel
2015-11-07,52.633126103072065,24.18542717873782,80.11385255458082,Women's Apparel
2015-11-08,55.89157121518445,26.69470436826628,84.00879032797165,Women's Apparel
2015-11-09,53.29610298938633,23.678528328803658,84.14149843735457,Women's Apparel
2015-11-10,55.52831302899024,24.530533400082213,85.03275557579694,Women's Apparel
2015-11-11,57.00433602482538,25.43195137273179,86.59318657680338,Women's Apparel
2015-11-12,56.3476569641615,24.4155641348568,87.47007717467969,Women's Apparel
2015-11-13,58.187155039937345,27.11273271310915,88.4609422349551,Women's Apparel
2015-11-14,52.39048441970513,21.023441997030503,82.21421058372346,Women's Apparel
2015-11-15,55.86928809850681,26.31177778356034,85.18515818071631,Women's Apparel
2015-11-16,53.48335262389895,25.32053650774431,82.87028739297935,Women's Apparel
2015-11-17,55.910149498707376,27.13110887601875,86.87360785904615,Women's Apparel
2015-11-18,57.561935488665384,27.670942244474826,88.07357875890527,Women's Apparel
2015-11-19,57.05866585543213,24.432547850591916,84.91106546973099,Women's Apparel
2015-11-20,59.026138579230675,30.948456717430112,86.87229982316445,Women's Apparel
2015-11-21,53.3294668127053,24.756673055485802,84.33270457089799,Women's Apparel
2015-11-22,56.87837305126203,29.462998469242663,84.89958233232716,Women's Apparel
2015-11-23,54.53141031267023,24.36601377086041,85.46135799776233,Women's Apparel
2015-11-24,56.96555396252571,28.00461744860785,87.23544848778646,Women's Apparel
2015-11-25,58.59333463312601,29.543977553712054,90.00601578043126,Women's Apparel
2015-11-26,58.035764923703915,27.097704991042807,87.91616991479574,Women's Apparel
2015-11-27,59.92047710127065,28.354131774001683,89.92008389199142,Women's Apparel
2015-11-28,54.115168727874966,24.249909903444472,84.47853193430379,Women's Apparel
2015-11-29,57.53284991609188,31.253622922808567,85.26216261608923,Women's Apparel
2015-11-30,55.03599827149512,25.14713724465544,87.42270006459465,Women's Apparel
2015-12-01,57.30606645448424,27.82098696045364,88.14595187846696,Women's Apparel
2015-12-02,58.76051461147891,29.166579666889486,85.48318667019343,Women's Apparel
2015-12-03,58.02562263061365,28.41500673400032,87.60889327929637,Women's Apparel
2015-12-04,59.73450212130169,29.327099743864483,89.34927018807413,Women's Apparel
2015-12-05,53.76040807005918,23.489175440762853,83.5376649895809,Women's Apparel
2015-12-06,57.02184717184588,25.93187529950879,87.55808294702102,Women's Apparel
2015-12-07,54.38659238145386,23.99404840929303,84.84636295064146,Women's Apparel
2015-12-08,56.541052200183046,22.827818637528615,85.92141490242435,Women's Apparel
2015-12-09,57.90717053555577,27.781573769030334,88.81059618625423,Women's Apparel
2015-12-10,57.115115586725025,28.723270029296586,85.30311705708775,Women's Apparel
2015-12-11,58.80118096891544,30.679518854336585,89.16012800351908,Women's Apparel
2015-12-12,52.84100207032197,22.761748397660604,85.18774063125434,Women's Apparel
